event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2023-02-01,801790,capital_market_policy,-,+,0.5592586880269803,0.11851737605396062,True,0,0
2023-02-01,801780,capital_market_policy,-,+,0.5676792661356319,0.13535853227126382,False,0,0
2023-02-01,801750,capital_market_policy,+,+,0.6078885892707802,0.2157771785415603,False,1,1
2023-02-17,801790,capital_market_policy,+,-,0.1841455449693734,0.6317089100612532,False,0,0
2023-02-17,801780,capital_market_policy,+,-,0.14975260835713544,0.7004947832857291,False,0,0
2023-02-17,801750,capital_market_policy,-,-,0.30533513338776846,0.38932973322446307,False,1,1
2023-03-17,801180,monetary_policy,-,-,0.1619985695895107,0.6760028608209786,False,1,1
2023-03-17,801790,monetary_policy,+,-,0.28530006851690837,0.42939986296618327,False,0,0
2023-03-17,801780,monetary_policy,-,-,0.32883721270330873,0.34232557459338253,False,1,1
2023-05-21,801080,geopolitical,+,+,0.630966722469223,0.26193344493844606,False,1,1
2023-05-21,801750,geopolitical,+,+,0.5801587511383237,0.16031750227664743,False,1,1
2023-05-21,801770,geopolitical,+,+,0.7268771355215013,0.4537542710430027,False,1,1
2023-06-13,801780,monetary_policy,-,-,0.318475426247012,0.36304914750597606,False,1,1
2023-06-13,801790,monetary_policy,-,-,0.4340173127623852,0.1319653744752296,False,1,1
2023-06-13,801180,monetary_policy,-,-,0.190528899205629,0.618942201588742,False,1,1
2023-06-15,801180,monetary_policy,-,-,0.21453807699610805,0.5709238460077839,False,1,1
2023-06-15,801780,monetary_policy,-,-,0.35523946176970106,0.2895210764605979,False,1,1
2023-06-15,801790,monetary_policy,-,-,0.37846712615255784,0.24306574769488432,False,1,1
2023-06-20,801780,monetary_policy,+,-,0.31092657683473923,0.37814684633052154,False,0,0
2023-06-20,801790,monetary_policy,-,-,0.4555969019194229,0.08880619616115415,True,1,0
2023-06-20,801180,monetary_policy,-,-,0.28999609951383243,0.42000780097233514,False,1,1
2023-06-20,801710,monetary_policy,-,-,0.4082840109097633,0.1834319781804734,False,1,1
2023-06-21,801730,industry_policy,+,+,0.5006767321802562,0.0013534643605124241,True,1,0
2023-06-21,801160,industry_policy,+,-,0.23726461256784104,0.5254707748643179,False,0,0
2023-06-21,801880,industry_policy,+,-,0.47254642900722654,0.054907141985546914,True,0,0
2023-06-21,801050,industry_policy,+,-,0.48520067274345313,0.029598654513093736,True,0,0
2023-07-03,801030,geopolitical,+,+,0.809626048610423,0.619252097220846,False,1,1
2023-07-03,801080,geopolitical,+,+,0.65754416996576,0.3150883399315201,False,1,1
2023-07-03,801880,geopolitical,+,+,0.7678745562936024,0.5357491125872047,False,1,1
2023-07-03,801110,geopolitical,-,+,0.8407935951145066,0.6815871902290132,False,0,0
2023-07-03,801890,geopolitical,-,+,0.6994055515120268,0.39881110302405354,False,0,0
2023-07-03,801050,geopolitical,+,+,0.7941012761519011,0.5882025523038021,False,1,1
2023-07-21,801710,industry_policy,+,-,0.4702897125451291,0.05942057490974184,True,0,0
2023-07-21,801780,industry_policy,+,+,0.5974588928716638,0.19491778574332752,False,1,1
2023-07-21,801180,industry_policy,+,-,0.4694086495288059,0.0611827009423882,True,0,0
2023-07-24,801750,capital_market_policy,-,-,0.38169146481726757,0.23661707036546487,False,1,1
2023-07-24,801760,capital_market_policy,-,-,0.34302387814429125,0.3139522437114175,False,1,1
2023-07-24,801790,capital_market_policy,+,+,0.6040680796386768,0.20813615927735363,False,1,1
2023-07-24,801780,capital_market_policy,+,-,0.44850312555333044,0.10299374889333912,True,0,0
2023-08-09,801750,geopolitical,-,+,0.5419170391408885,0.08383407828177702,True,0,0
2023-08-09,801770,geopolitical,-,+,0.5985438393751364,0.1970876787502729,False,0,0
2023-08-09,801080,geopolitical,-,+,0.5154246875547732,0.03084937510954644,True,0,0
2023-08-15,801780,monetary_policy,+,-,0.3202172620055119,0.35956547598897615,False,0,0
2023-08-15,801790,monetary_policy,+,-,0.47462916045498726,0.05074167909002547,True,0,0
2023-08-15,801180,monetary_policy,+,-,0.27819678366387685,0.4436064326722463,False,0,0
2023-08-15,801710,monetary_policy,+,-,0.30146706869411966,0.3970658626117607,False,0,0
2023-08-21,801780,monetary_policy,+,+,0.663201880444863,0.3264037608897259,False,1,1
2023-08-21,801790,monetary_policy,+,+,0.7395404822815063,0.4790809645630125,False,1,1
2023-08-25,801710,industry_policy,+,-,0.29443777620134437,0.41112444759731126,False,0,0
2023-08-25,801780,industry_policy,-,-,0.43026730043150296,0.13946539913699407,False,1,1
2023-08-25,801180,industry_policy,+,-,0.2978225516362018,0.4043548967275964,False,0,0
2023-08-27,801790,capital_market_policy,-,-,0.3536484057044684,0.29270318859106315,False,1,1
2023-08-27,801780,capital_market_policy,-,-,0.37885363455128584,0.2422927308974283,False,1,1
2023-09-01,801790,capital_market_policy,+,-,0.4595487928008206,0.08090241439835877,True,0,0
2023-09-01,801780,capital_market_policy,+,-,0.46251778818455735,0.07496442363088529,True,0,0
2023-09-01,801750,capital_market_policy,-,-,0.4915474075083896,0.0169051849832208,True,1,0
2023-09-15,801180,monetary_policy,-,-,0.12976312163938614,0.7404737567212277,False,1,1
2023-09-15,801780,monetary_policy,+,-,0.3556565013194557,0.2886869973610886,False,0,0
2023-09-15,801790,monetary_policy,+,-,0.32121942760330285,0.3575611447933943,False,0,0
2023-10-07,801040,geopolitical,+,-,0.49610182030106553,0.007796359397868935,True,0,0
2023-10-07,801030,geopolitical,-,+,0.5522119993527951,0.10442399870559016,True,0,0
2023-10-17,801080,geopolitical,-,+,0.5151479581638793,0.03029591632775852,True,0,0
2023-10-17,801880,geopolitical,-,+,0.6572327735249838,0.31446554704996754,False,0,0
2023-10-17,801110,geopolitical,+,+,0.6217677715441907,0.24353554308838143,False,1,1
2023-10-17,801890,geopolitical,-,+,0.5243135710327693,0.04862714206553864,True,0,0
2023-10-17,801750,geopolitical,-,-,0.4761512440231096,0.0476975119537808,True,1,0
2023-10-17,801770,geopolitical,-,+,0.6082280390881274,0.21645607817625478,False,0,0
2023-10-17,801030,geopolitical,+,+,0.5317042024038614,0.0634084048077228,True,1,0
2023-10-20,801030,geopolitical,+,-,0.4266104836955257,0.14677903260894865,False,0,0
2023-10-20,801050,geopolitical,+,+,0.5145515257021736,0.029103051404347102,True,1,0
2023-10-20,801890,geopolitical,+,+,0.5190351395282728,0.0380702790565457,True,1,0
2023-10-20,801880,geopolitical,+,+,0.5799205181307407,0.1598410362614815,False,1,1
2023-10-20,801080,geopolitical,-,+,0.5082326381193236,0.016465276238647242,True,0,0
2023-10-20,801110,geopolitical,-,+,0.5100883646696419,0.020176729339283828,True,0,0
2023-10-31,801180,industry_policy,+,-,0.3038106913495715,0.392378617300857,False,0,0
2023-10-31,801780,industry_policy,-,-,0.4528395190545256,0.09432096189094885,True,1,0
2023-10-31,801790,industry_policy,+,-,0.2945797940303785,0.41084041193924303,False,0,0
2024-01-24,801180,monetary_policy,+,-,0.24197640233112094,0.5160471953377581,False,0,0
2024-01-24,801710,monetary_policy,+,-,0.29860175010291645,0.4027964997941671,False,0,0
2024-01-24,801780,monetary_policy,+,+,0.6183089454617419,0.23661789092348373,False,1,1
2024-01-24,801790,monetary_policy,+,-,0.3787620426905396,0.24247591461892082,False,0,0
2024-02-05,801790,market_event,-,+,0.6426773659773186,0.28535473195463723,False,0,0
2024-02-05,801780,market_event,-,+,0.7250841946146157,0.4501683892292314,False,0,0
