event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2024-10-21,801710,monetary_policy,+,-,0.4103080921742538,0.17938381565149242,False,0,0
2024-10-21,801780,monetary_policy,-,-,0.43342703563440166,0.13314592873119668,False,1,1
2024-10-21,801180,monetary_policy,+,-,0.3813027396837828,0.23739452063243438,False,0,0
2024-10-29,801880,geopolitical,+,+,0.5550130552748629,0.11002611054972578,True,1,0
2024-10-29,801730,geopolitical,+,+,0.5307903888813834,0.061580777762766825,True,1,0
2024-11-08,801780,industry_policy,+,-,0.39783684269999825,0.2043263146000035,False,0,0
2024-11-08,801710,industry_policy,-,-,0.44618969659393376,0.10762060681213248,True,1,0
2024-11-08,801180,industry_policy,-,-,0.4677967182673158,0.06440656346536844,True,1,0
2024-12-02,801080,geopolitical,-,-,0.47078403409856495,0.058431931802870096,True,1,0
2024-12-02,801770,geopolitical,-,-,0.48433864727513554,0.03132270544972893,True,1,0
2024-12-03,801050,geopolitical,-,-,0.462454009031955,0.07509198193609001,True,1,0
2024-12-03,801080,geopolitical,-,-,0.45526782387617054,0.08946435224765892,True,1,0
2024-12-03,801880,geopolitical,+,+,0.5430275006317259,0.08605500126345178,True,1,0
2024-12-03,801110,geopolitical,+,+,0.5171505914493143,0.0343011828986286,True,1,0
2024-12-03,801890,geopolitical,+,+,0.5036203680231219,0.0072407360462438675,True,1,0
2024-12-03,801030,geopolitical,-,+,0.5237400669775373,0.047480133955074555,True,0,0
2024-12-09,801710,industry_policy,+,-,0.4099665183527345,0.18006696329453098,False,0,0
2024-12-09,801180,industry_policy,-,-,0.4121102052224382,0.17577958955512363,False,1,1
2024-12-09,801790,industry_policy,-,-,0.3429449437810251,0.31411011243794984,False,1,1
2024-12-09,801780,industry_policy,+,-,0.46062420620194455,0.0787515875961109,True,0,0
2024-12-12,801780,industry_policy,+,-,0.4923504783499655,0.015299043300069037,True,0,0
2024-12-12,801790,industry_policy,-,-,0.37612374869671483,0.24775250260657034,False,1,1
2024-12-12,801180,industry_policy,-,-,0.46994922195838307,0.060101556083233865,True,1,0
2024-12-12,801710,industry_policy,-,-,0.47175660984188095,0.056486780316238105,True,1,0
2024-12-12,801880,industry_policy,-,-,0.48531812016636616,0.029363759667267675,True,1,0
2025-01-13,801750,geopolitical,+,-,0.4728463480867078,0.05430730382658444,True,0,0
2025-01-13,801770,geopolitical,+,+,0.5126121842479743,0.025224368495948557,True,1,0
2025-01-13,801080,geopolitical,+,-,0.4901626366314063,0.019674726737187398,True,0,0
2025-01-15,801080,geopolitical,+,-,0.4892191471481353,0.021561705703729395,True,0,0
2025-01-15,801770,geopolitical,+,-,0.4749608603038958,0.050078279392208436,True,0,0
2025-01-15,801750,geopolitical,+,-,0.43314570315543754,0.1337085936891249,True,0,0
2025-01-27,801760,industry_policy,+,-,0.4742925786859848,0.05141484262803042,True,0,0
2025-01-27,801080,industry_policy,+,+,0.5022357990724662,0.004471598144932365,True,1,0
