event_date,event_name,industry_code,dispersion,realized_car_T1,realized_mdd_T1,realized_downside_T1,realized_t0_T1,pred_var_T1,pred_mdd_T1,pred_tail_T1,realized_car_T5,realized_mdd_T5,realized_downside_T5,realized_t0_T5,pred_var_T5,pred_mdd_T5,pred_tail_T5,realized_car_T20,realized_mdd_T20,realized_downside_T20,realized_t0_T20,pred_var_T20,pred_mdd_T20,pred_tail_T20,risk_lo_T1,risk_hi_T1,risk_lo_T5,risk_hi_T5,risk_lo_T20,risk_hi_T20
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801180,0.0,0.04876458791031113,0.0,0.0,2022-11-25,-0.04868,0.0121,0.05,0.05100864851081566,0.0430896336295739,0.0,2022-11-25,-0.08472,0.04115,0.05,0.01538370286232671,0.07848088604998017,0.0,2022-11-25,-0.14245,0.09648,0.05,-0.0582,0.05182,-0.1047,0.15115,-0.18461,0.31062
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801710,0.0,0.01794325324592072,0.0,0.0,2022-11-25,-0.03974,0.0122,0.0685,0.0038124053202492902,0.025687439699538715,0.0,2022-11-25,-0.115,0.05639,0.05,-0.00820312269737411,0.03994597778960435,0.00820312269737411,2022-11-25,-0.25136,0.14548,0.05,-0.04619,0.02835,-0.1268,0.04535,-0.27675,0.06915
2022-11-28,房地产金融16条：支持房企合理融资需求,801180,0.0,0.05455124030571823,0.0,0.0,2022-11-28,-0.03104,0.00627,0.05,-0.0006157739189416311,0.052313260955121295,0.0006157739189416311,2022-11-28,-0.04459,0.02563,0.05,-0.04436128377377069,0.09379584443029418,0.04436128377377069,2022-11-28,-0.01401,0.05543,0.05,-0.03848,0.04741,-0.05979,0.14283,-0.04413,0.36158
2022-11-28,房地产金融16条：支持房企合理融资需求,801780,0.0,0.008812911790504696,0.007363249957305529,0.0,2022-11-28,-0.01641,0.00528,0.05,-0.006078610747960456,0.02353514269358535,0.006078610747960456,2022-11-28,-0.03974,0.01886,0.05,-0.011647720943905981,0.03033966362317823,0.011647720943905981,2022-11-28,-0.07846,0.04366,0.05,-0.01897,0.01063,-0.04496,0.02426,-0.08907,0.04666
2022-11-28,房地产金融16条：支持房企合理融资需求,801710,0.0,0.013314405364928561,0.0,0.0,2022-11-28,-0.02153,0.0039,0.05,0.0028175641932464135,0.025687439699538715,0.0,2022-11-28,-0.04063,0.0203,0.05,-0.029634555357545778,0.0423846345172671,0.029634555357545778,2022-11-28,-0.03133,0.0439,0.05,-0.0274,0.04035,-0.05098,0.09444,-0.05352,0.2323
2023-02-01,证监会就全面实行股票发行注册制主要制度规则公开征求意见,801790,0.0,-0.0018248789302072188,0.014585430847014972,0.0018248789302072188,2023-02-01,-0.02304,0.00393,0.05,-0.008962210602572074,0.02163151972096678,0.008962210602572074,2023-02-01,-0.01636,0.01476,0.05,-0.00010323120535271624,0.025952588194225343,0.00010323120535271624,2023-02-01,0.02149,0.04068,0.05,-0.02982,0.04851,-0.02904,0.14503,-0.00275,0.33658
2023-02-01,证监会就全面实行股票发行注册制主要制度规则公开征求意见,801780,0.0,-0.01668583659756062,0.01668583659756062,0.01668583659756062,2023-02-01,-0.01771,0.00443,0.05,-0.009579278488460186,0.017050275181196395,0.009579278488460186,2023-02-01,-0.04306,0.02036,0.05,-0.019051693855064444,0.032323561527224154,0.019051693855064444,2023-02-01,-0.06281,0.03937,0.05,-0.02116,0.01864,-0.0494,0.04062,-0.07502,0.10173
2023-02-01,证监会就全面实行股票发行注册制主要制度规则公开征求意见,801750,0.0,0.020651762346894476,0.0,0.0,2023-02-01,-0.02745,0.00821,0.112,0.060450433950294924,0.009403526682732146,0.0,2023-02-01,-0.07557,0.03767,0.05,0.10668353861099744,0.037460973403307715,0.0,2023-02-01,-0.16883,0.09659,0.05,-0.03201,0.02063,-0.08529,0.03745,-0.18645,0.04942
2023-02-17,证监会发布全面实行股票发行注册制相关制度规则（主板注册制正式落地）,801790,0.0,0.01140921139659401,0.0,0.0,2023-02-17,-0.05079,0.01969,0.1125,0.008879373667922685,0.004992819560928569,0.0,2023-02-17,-0.15898,0.09384,0.05,0.004047674918263189,0.03284598956200777,0.0,2023-02-17,-0.36998,0.24731,0.05,-0.05755,0.02052,-0.16998,-0.0084,-0.39408,-0.08733
2023-02-17,证监会发布全面实行股票发行注册制相关制度规则（主板注册制正式落地）,801780,0.0,0.008769839096889775,0.0,0.0,2023-02-17,-0.0056,0.0007,0.05,0.01248217513530503,0.0013416280625802252,0.0,2023-02-17,0.01975,0.00315,0.05,0.02091554753648195,0.016010669348046427,0.0,2023-02-17,0.12897,0.01064,0.05,-0.00906,0.03082,0.01262,0.1027,0.11502,0.29425
2023-02-17,证监会发布全面实行股票发行注册制相关制度规则（主板注册制正式落地）,801750,0.0,-0.017138906352374583,0.023828927577722148,0.017138906352374583,2023-02-17,-0.03171,0.00795,0.05,-0.01175833847128993,0.03090833057962461,0.01175833847128993,2023-02-17,-0.08671,0.04072,0.05,0.08661218855199038,0.03090833057962461,0.0,2023-02-17,-0.19145,0.10788,0.05,-0.03786,0.03318,-0.09782,0.06639,-0.21613,0.10172
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.0,-0.004374274096183073,0.0069865923843503985,0.004374274096183073,2023-03-17,-0.0216,0.00615,0.05,-0.023017352570677163,0.023017352570677163,0.023017352570677163,2023-03-17,-0.04931,0.0229,0.05,-0.020534914833938878,0.04658154643554646,0.020534914833938878,2023-03-17,-0.06874,0.04394,0.05,-0.02534,0.01789,-0.05627,0.04424,-0.08439,0.11435
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.0,0.008741833789447817,0.005115832581614727,0.0,2023-03-17,-0.02435,0.00522,0.05,0.0008789458112892223,0.015327600582191072,0.0,2023-03-17,-0.03957,0.01936,0.05,0.020780866363288686,0.028086660835977904,0.0,2023-03-17,-0.05142,0.04651,0.05,-0.02984,0.03353,-0.04963,0.08694,-0.07152,0.19946
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801180,0.0,0.0019030970541866754,0.0011516672665209137,0.0,2023-03-17,-0.06309,0.02618,0.112,-0.011380525654415496,0.019717760819309402,0.011380525654415496,2023-03-17,-0.17589,0.10208,0.05,-0.031197509601265105,0.052416754103905956,0.031197509601265105,2023-03-17,-0.44949,0.30632,0.05,-0.07099,0.02017,-0.19117,-0.00173,-0.47478,-0.11872
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801080,0.0,-0.01202217264661709,0.012660753243858291,0.01202217264661709,2023-05-22,-0.01115,0.0015,0.05,0.032342364890868947,0.012660753243858291,0.0,2023-05-22,0.00048,0.00896,0.05,0.058189533841020324,0.03459131973878395,0.0,2023-05-22,0.05361,0.02806,0.05,-0.01619,0.04197,-0.00923,0.12607,0.03406,0.30725
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801750,0.0,-0.013506668154528723,0.014047309900949156,0.013506668154528723,2023-05-22,-0.05498,0.013,0.05,0.014907936598907767,0.014047309900949156,0.0,2023-05-22,-0.12289,0.05657,0.05,0.14866677673388717,0.027889610762241557,0.0,2023-05-22,-0.26551,0.15136,0.05,-0.06625,0.06391,-0.14316,0.15031,-0.30554,0.27201
2023-05-21,中国网信办宣布美光公司(Micron)在华销售产品未通过网络安全审查,801770,0.0,-0.02247569991943843,0.02247569991943843,0.02247569991943843,2023-05-22,-0.07525,0.02306,0.05,0.0469423175027841,0.02247569991943843,0.0,2023-05-22,-0.19078,0.09367,0.05,0.21438682743072945,0.02247569991943843,0.0,2023-05-22,-0.37052,0.20865,0.05,-0.0875,0.05395,-0.21471,0.08946,-0.4105,0.15549
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801780,0.0,-0.018051521959696837,0.018051521959696837,0.018051521959696837,2023-06-13,0.0463,0.0,0.05,-0.05381918360023075,0.05381918360023075,0.05381918360023075,2023-06-13,0.26681,0.0,0.05,-0.05477445430498773,0.05477445430498773,0.05477445430498773,2023-06-13,0.86232,1e-05,0.05,0.04278,0.08344,0.26,0.35044,0.84835,1.02654
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801790,0.0,-0.007916239705182293,0.007916239705182293,0.007916239705182293,2023-06-13,-0.01962,0.00329,0.05,-0.029153856059076833,0.029153856059076833,0.029153856059076833,2023-06-13,-0.0062,0.01092,0.05,-0.008525406799950508,0.03667748279611538,0.008525406799950508,2023-06-13,-0.00578,0.04421,0.05,-0.02552,0.04262,-0.01677,0.13177,-0.02853,0.28326
2023-06-13,中国人民银行下调7天期逆回购利率10个基点至1.90%,801180,0.0,-0.011639794393886516,0.011639794393886516,0.011639794393886516,2023-06-13,-0.04534,0.02436,0.2805,-0.052641806253135526,0.052641806253135526,0.052641806253135526,2023-06-13,-0.1455,0.10064,0.081,-0.06099372669836178,0.06099372669836178,0.06099372669836178,2023-06-13,-0.37061,0.28695,0.05,-0.04966,0.00018,-0.15279,-0.04792,-0.38561,-0.18593
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801780,0.0,-0.02209022610936906,0.02209022610936906,0.02209022610936906,2023-06-15,-0.01807,0.00519,0.05,-0.026066044562533586,0.036425191790017464,0.026066044562533586,2023-06-15,-0.04239,0.02078,0.05,-0.042376999049077546,0.042376999049077546,0.042376999049077546,2023-06-15,-0.07132,0.04102,0.05,-0.02118,0.0147,-0.04843,0.02974,-0.08353,0.0663
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801790,0.0,-0.01026433975795693,0.01026433975795693,0.01026433975795693,2023-06-15,-0.02561,0.00571,0.05,-0.028990740743892407,0.028990740743892407,0.028990740743892407,2023-06-15,-0.05353,0.02496,0.05,-0.001767687066589474,0.028990740743892407,0.001767687066589474,2023-06-15,-0.08976,0.05889,0.05,-0.03116,0.03293,-0.06353,0.08536,-0.11126,0.16926
2023-06-15,中国人民银行下调1年期MLF利率10个基点至2.65%（含2370亿元,801180,0.0,-0.015309848588153874,0.015309848588153874,0.015309848588153874,2023-06-15,-0.02198,0.00758,0.05,-0.04063182376306673,0.041484887419262706,0.04063182376306673,2023-06-15,-0.05352,0.02765,0.05,-0.048038651078645245,0.05281943447943094,0.048038651078645245,2023-06-15,-0.14031,0.08527,0.05,-0.02522,0.01218,-0.05943,0.01897,-0.15199,0.00036
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801780,0.0,0.008955870284497403,0.0040109398012877495,0.0,2023-06-20,-0.02172,0.00795,0.05,0.006403868081569231,0.0040109398012877495,0.0,2023-06-20,-0.0512,0.02558,0.05,-0.001598340294005851,0.02637330992606641,0.001598340294005851,2023-06-20,-0.08992,0.04988,0.05,-0.02477,0.01036,-0.0572,0.02229,-0.10136,0.05534
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801790,0.0,-0.00674130723382238,0.00674130723382238,0.00674130723382238,2023-06-20,-0.01513,0.00292,0.05,-0.010008715919679112,0.013468437786469556,0.010008715919679112,2023-06-20,-0.02479,0.01301,0.05,0.020359362201274767,0.013468437786469556,0.0,2023-06-20,-0.00304,0.02764,0.05,-0.01894,0.02505,-0.03182,0.07147,-0.01775,0.18452
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801180,0.0,-0.012573711066023896,0.01686973542129422,0.012573711066023896,2023-06-20,-0.05415,0.02698,0.1925,-0.0002514780595902488,0.01686973542129422,0.0002514780595902488,2023-06-20,-0.17358,0.11112,0.05,0.009725538017820945,0.04097571881333305,0.0,2023-06-20,-0.43442,0.3187,0.05,-0.05978,0.00522,-0.1859,-0.03468,-0.45852,-0.1751
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801710,0.0,-0.026224246809493534,0.029411051135607047,0.026224246809493534,2023-06-20,-0.0165,0.00477,0.05,-0.010316548206636189,0.029411051135607047,0.010316548206636189,2023-06-20,-0.0491,0.02431,0.05,0.003095314000691518,0.03941020661852157,0.0,2023-06-20,-0.08824,0.05087,0.05,-0.01932,0.01326,-0.05427,0.0213,-0.09868,0.04898
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801730,0.0,0.0160939731669949,0.0,0.0,2023-06-21,-0.01035,0.00131,0.05,0.03935666717306985,0.0029634493297495384,0.0,2023-06-21,-0.02345,0.01699,0.05,-0.0068812571032770276,0.04448706179189545,0.0068812571032770276,2023-06-21,-0.02302,0.04849,0.05,-0.01615,0.05086,-0.03497,0.12641,-0.04661,0.26607
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801160,0.0,0.05453745856650927,0.0,0.0,2023-06-21,-0.01284,0.0041,0.05,0.04814242978180161,0.014181965427890443,0.0,2023-06-21,-0.02883,0.01398,0.05,0.028192839068235553,0.03294531833581521,0.0,2023-06-21,-0.06297,0.0353,0.05,-0.01485,0.00843,-0.03271,0.01944,-0.07004,0.03184
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801880,0.0,0.020300067365379926,0.0,0.0,2023-06-21,-0.00602,0.00076,0.05,0.03297590208929502,0.004744291684217325,0.0,2023-06-21,0.01742,0.00438,0.05,0.03985330524458952,0.03632207725730193,0.0,2023-06-21,0.13665,0.01388,0.05,-0.00967,0.03248,0.00929,0.11783,0.11887,0.33682
2023-06-21,财政部、税务总局、工信部公告延续和优化新能源汽车车辆购置税减免政策（2,801050,0.0,0.0024771208300171654,0.002064308022806105,0.0,2023-06-21,-0.07786,0.0436,0.5,0.012108519561222053,0.0033105542146120385,0.0,2023-06-21,-0.29978,0.22047,0.4685,0.04314848434995766,0.010311474706576208,0.0,2023-06-21,-0.79381,0.63852,0.05,-0.08489,-0.00371,-0.31388,-0.12754,-0.81904,-0.45333
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801080,0.0,0.0061398483028793915,0.009705169575096595,0.0,2023-07-03,-0.01393,0.00197,0.05,0.0012271406051960199,0.018498322610776448,0.0,2023-07-03,0.0093,0.00772,0.05,-0.05076687730726681,0.08250878262036912,0.05076687730726681,2023-07-03,0.10106,0.02316,0.05,-0.01952,0.04506,-0.00087,0.14142,0.0794,0.36175
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801880,0.0,0.02742728962752028,0.0,0.0,2023-07-03,-0.00935,0.00138,0.05,0.01898507621783363,0.015247657509464939,0.0,2023-07-03,0.00389,0.0065,0.05,0.012022348949700001,0.05018544498612217,0.0,2023-07-03,0.0341,0.02328,0.05,-0.01281,0.02714,-0.00382,0.09133,0.02148,0.21132
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801110,0.0,-0.012420849416366453,0.012420849416366453,0.012420849416366453,2023-07-03,-0.02856,0.01048,0.107,-0.026616922022361322,0.026616922022361322,0.026616922022361322,2023-07-03,-0.07961,0.04131,0.05,-0.03607101450188255,0.03607101450188255,0.03607101450188255,2023-07-03,-0.19928,0.12339,0.05,-0.03255,0.01352,-0.08674,0.01699,-0.21372,-0.01241
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801890,0.0,-0.009705568614601923,0.01533066235192393,0.009705568614601923,2023-07-03,0.00054,0.00014,0.05,-0.015618208855449511,0.015618208855449511,0.015618208855449511,2023-07-03,0.03401,0.00092,0.05,-0.05952966149986938,0.06396183364327956,0.05952966149986938,2023-07-03,0.15091,0.00567,0.05,-0.00212,0.02863,0.02863,0.09865,0.14094,0.28068
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801050,0.0,0.0033945967057100734,0.0017621892757684636,0.0,2023-07-03,-0.01265,0.00202,0.05,0.022411614627765086,0.010153250106888594,0.0,2023-07-03,0.00411,0.0063,0.05,0.007130297435001376,0.03831866332794417,0.0,2023-07-03,0.11841,0.01371,0.05,-0.01675,0.03057,-0.00312,0.09789,0.10385,0.30672
2023-07-03,商务部、海关总署发布对镓、锗相关物项实施出口管制的公告（自8月1日起施,801030,0.0,-0.00954207543068375,0.00954207543068375,0.00954207543068375,2023-07-03,-0.0088,0.00144,0.05,0.0047511734006395745,0.00954207543068375,0.0,2023-07-03,-0.00783,0.00656,0.05,-0.005430881308809643,0.035578543915638604,0.005430881308809643,2023-07-03,0.01704,0.01786,0.05,-0.01154,0.02009,-0.01295,0.05982,0.00681,0.15238
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801180,0.0,0.014836691559459103,0.0016760416343847284,0.0,2023-07-21,-0.01797,0.00579,0.05,0.06821889638666656,0.006018378048171533,0.0,2023-07-21,-0.04435,0.02227,0.05,0.08843164435391793,0.04916877558564764,0.0,2023-07-21,-0.10528,0.06044,0.05,-0.02078,0.01161,-0.04918,0.02148,-0.11504,0.02285
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801710,0.0,-0.008754743927430031,0.010751098161087158,0.008754743927430031,2023-07-21,-0.05328,0.03527,0.5,0.023678295036631658,0.010751098161087158,0.0,2023-07-21,-0.20479,0.16423,0.5,0.03835548368957076,0.029660104337868722,0.0,2023-07-21,-0.5764,0.49779,0.5,-0.05696,-0.01444,-0.21146,-0.11741,-0.58878,-0.40633
2023-07-21,国务院常务会议审议通过《关于在超大特大城市积极稳步推进城中村改造的指导,801780,0.0,-9.997763832636508e-05,0.00012851939960334402,9.997763832636508e-05,2023-07-21,-0.01742,0.00508,0.05,0.017172652201082883,0.0006119096077249475,0.0,2023-07-21,-0.03976,0.01934,0.05,0.03025941942660415,0.014277055633315897,0.0,2023-07-21,-0.08544,0.04829,0.05,-0.02037,0.01376,-0.04561,0.02882,-0.09664,0.05251
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801790,0.0,0.026677838175026114,0.0,0.0,2023-07-24,-0.02541,0.00815,0.0675,0.06886214521485301,0.0033725254915494625,0.0,2023-07-24,-0.0731,0.03724,0.05,0.08821294466334839,0.022895494825678972,0.0,2023-07-24,-0.15543,0.08791,0.05,-0.02939,0.01656,-0.08147,0.02377,-0.17324,0.0404
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801780,0.0,-0.0004834523411262337,0.0005119831562654078,0.0004834523411262337,2023-07-24,-0.0197,0.00562,0.05,0.020365640607966418,0.0005119831562654078,0.0,2023-07-24,-0.04649,0.02235,0.05,0.02872036814314116,0.01427705563331599,0.0,2023-07-24,-0.08633,0.04903,0.05,-0.02311,0.01627,-0.05317,0.03054,-0.09862,0.06815
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801750,0.0,0.0053347272953085945,0.007117367749374343,0.0,2023-07-24,-0.04525,0.01166,0.05,-0.022983142075827745,0.03769152364540655,0.022983142075827745,2023-07-24,-0.1041,0.04773,0.05,-0.004594907706505946,0.041864531451484145,0.004594907706505946,2023-07-24,-0.23496,0.13273,0.05,-0.05382,0.04516,-0.12039,0.10113,-0.2698,0.1643
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801760,0.0,-0.009710583916284987,0.013993457616507011,0.009710583916284987,2023-07-24,-0.05325,0.01015,0.05,-0.05125455563165959,0.07623554674219499,0.05125455563165959,2023-07-24,-0.11886,0.05549,0.05,-0.04589645903235251,0.07623554674219499,0.04589645903235251,2023-07-24,-0.1913,0.12796,0.05,-0.06685,0.09033,-0.14138,0.18898,-0.24622,0.41187
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801080,0.0,-0.015259210974769677,0.015259210974769677,0.015259210974769677,2023-08-09,-0.01096,0.0019,0.05,-0.032831774938829605,0.032831774938829605,0.032831774938829605,2023-08-09,-0.02507,0.01258,0.05,0.018577140670227976,0.05692563892454827,0.0,2023-08-09,-0.07599,0.04908,0.05,-0.01411,0.0223,-0.03161,0.05572,-0.08948,0.08855
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801750,0.0,-0.007235711023087288,0.007235711023087288,0.007235711023087288,2023-08-09,-0.03539,0.00687,0.05,-0.015417473406824977,0.029382316442346703,0.015417473406824977,2023-08-09,-0.04969,0.02601,0.05,-0.022793493988498947,0.06903890176334049,0.022793493988498947,2023-08-09,-0.03038,0.05883,0.05,-0.04426,0.05818,-0.06492,0.15135,-0.06528,0.36921
2023-08-09,美国总统签署第14105号行政令，建立对华半导体、量子信息、人工智能领,801770,0.0,-0.026447743139171642,0.026447743139171642,0.026447743139171642,2023-08-09,-0.03795,0.00713,0.05,-0.01667200427780935,0.026447743139171642,0.01667200427780935,2023-08-09,-0.05916,0.03091,0.05,-0.015077517648735217,0.058861714135799006,0.015077517648735217,2023-08-09,-0.01624,0.06202,0.05,-0.04783,0.06627,-0.07782,0.17402,-0.04995,0.43273
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801780,0.0,0.018773062187938505,0.0,0.0,2023-08-15,-0.04018,0.01504,0.089,0.02598067700655382,0.011424320059799301,0.0,2023-08-15,-0.11466,0.0617,0.05,0.030711056173728934,0.034487145616422056,0.0,2023-08-15,-0.25448,0.15396,0.05,-0.04569,0.018,-0.12486,0.01934,-0.2749,0.00382
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801790,0.0,0.023451436608125098,0.0,0.0,2023-08-15,-0.03687,0.01035,0.05,0.006207219121417973,0.02267525074113717,0.0,2023-08-15,-0.08254,0.03883,0.05,-0.014997751175070961,0.041951691836081266,0.014997751175070961,2023-08-15,-0.1532,0.08575,0.05,-0.04334,0.03138,-0.09543,0.07004,-0.17459,0.1392
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801180,0.0,0.02483624650342975,0.0014424643529477033,0.0,2023-08-15,-0.04033,0.01708,0.109,0.003982058747305617,0.02034879994464983,0.0,2023-08-15,-0.11383,0.06505,0.05,-0.01581057517676665,0.07366140692747965,0.01581057517676665,2023-08-15,-0.2493,0.15759,0.05,-0.04528,0.01189,-0.12287,0.00261,-0.26745,-0.03043
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801710,0.0,0.01298485090159085,0.0,0.0,2023-08-15,-0.03738,0.0154,0.1295,0.021820293369405164,0.0031480728281171053,0.0,2023-08-15,-0.1234,0.07246,0.05,0.008421173292105566,0.027815590671720035,0.0,2023-08-15,-0.28461,0.18755,0.05,-0.04209,0.01228,-0.13223,-0.00557,-0.29956,-0.05538
2023-08-21,LPR非对称下调：1年期降至3.45%(-10bp)，5年期维持4.2,801780,0.0,0.0016104764531685856,0.0016221757122747427,0.0,2023-08-21,-0.02331,0.00597,0.058,0.02012204181009225,0.011465113546283504,0.0,2023-08-21,-0.08387,0.04491,0.05,0.022338715764015582,0.034487145616421876,0.0,2023-08-21,-0.15724,0.08935,0.05,-0.02774,0.02346,-0.09445,0.03199,-0.17712,0.05806
2023-08-21,LPR非对称下调：1年期降至3.45%(-10bp)，5年期维持4.2,801790,0.0,-0.010158753197048176,0.016024568636812897,0.010158753197048176,2023-08-21,-0.01963,0.0031,0.05,0.00650170279546658,0.016024568636812897,0.0,2023-08-21,-0.03522,0.02051,0.05,-0.028105641960117667,0.04166300796080171,0.028105641960117667,2023-08-21,-0.02704,0.05031,0.05,-0.02611,0.04871,-0.04948,0.1253,-0.05247,0.29285
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801180,0.0,0.044225489061903156,0.0,0.0,2023-08-25,-0.03751,0.01079,0.05,0.01137102292676806,0.04809708699916671,0.0,2023-08-25,-0.10027,0.04854,0.05,-0.027790443713923363,0.08495587900289843,0.027790443713923363,2023-08-25,-0.19258,0.105,0.05,-0.04396,0.0305,-0.11297,0.06251,-0.21519,0.12205
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801710,0.0,0.016026497959285013,0.0,0.0,2023-08-25,-0.01948,0.00354,0.05,0.021421071752253384,0.009550133164568557,0.0,2023-08-25,-0.02792,0.01541,0.05,0.005594391758856343,0.029587482830208334,0.0,2023-08-25,0.01678,0.03074,0.05,-0.02477,0.03633,-0.03775,0.09495,-0.00159,0.25573
2023-08-25,住建部、央行、金融监管总局联合发文推动落实购买首套房贷款“认房不用认贷,801780,0.0,0.016232097722274297,0.0,0.0,2023-08-25,-0.01987,0.00331,0.05,-0.012981634572067358,0.034487145616421994,0.012981634572067358,2023-08-25,-0.00862,0.01167,0.05,0.028105272268471593,0.034487145616421994,0.0,2023-08-25,0.06024,0.02893,0.05,-0.02591,0.04393,-0.01964,0.12776,0.03888,0.32824
2023-08-27,证监会：印花税减半、阶段性收紧IPO、规范减持,801790,0.0,-0.0010452499457431763,0.012563153769862206,0.0010452499457431763,2023-08-28,-0.01516,0.00216,0.05,-0.023370596790264653,0.03738948642553446,0.023370596790264653,2023-08-28,-0.00041,0.01156,0.05,-0.023280560917515514,0.041663007960801655,0.023280560917515514,2023-08-28,0.11696,0.02596,0.05,-0.02117,0.04833,-0.01336,0.1498,0.09256,0.40544
2023-08-27,证监会：印花税减半、阶段性收紧IPO、规范减持,801780,0.0,-0.019453855753757576,0.023211534546615266,0.019453855753757576,2023-08-28,-0.01337,0.00196,0.05,-0.020245257828919283,0.034487145616421896,0.020245257828919283,2023-08-28,0.00465,0.00755,0.05,0.01732493489293252,0.034487145616421896,0.0,2023-08-28,0.09774,0.02038,0.05,-0.01839,0.0396,-0.00459,0.12071,0.0798,0.32675
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801790,0.0,0.0028655370246883916,0.0006483493405460999,0.0,2023-09-01,-0.03228,0.00937,0.05,0.012598753404202911,0.007927803229048664,0.0,2023-09-01,-0.06743,0.0312,0.05,-0.007947528543818305,0.02541335005655325,0.007947528543818305,2023-09-01,-0.15517,0.08669,0.05,-0.03779,0.02576,-0.07769,0.05791,-0.17591,0.09631
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801780,0.0,0.007952639061291622,0.0,0.0,2023-09-01,-0.03092,0.01061,0.0505,0.011959558502973255,0.008070081825244154,0.0,2023-09-01,-0.07832,0.04071,0.05,0.04347147959011566,0.008070081825244154,0.0,2023-09-01,-0.16301,0.09341,0.05,-0.0355,0.01735,-0.08752,0.02394,-0.17849,0.03323
2023-09-01,证监会及沪深交易所发布股票程序化交易报告制度相关规则,801750,0.0,-0.01570133885463909,0.01701680697891428,0.01570133885463909,2023-09-01,-0.04304,0.01207,0.05,-0.010448611509223382,0.021503336864689748,0.010448611509223382,2023-09-01,-0.11245,0.05421,0.05,-0.005975167618315735,0.06720401337329651,0.005975167618315735,2023-09-01,-0.27023,0.15433,0.05,-0.05059,0.03668,-0.12604,0.06668,-0.30041,0.09025
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.0,-0.001796717831267891,0.0037636831913342027,0.001796717831267891,2023-09-15,-0.0221,0.00551,0.05,0.008709309820771782,0.0073828729009079025,0.0,2023-09-15,-0.04998,0.02349,0.05,0.04645882836239412,0.007813767733899014,0.0,2023-09-15,-0.10727,0.0611,0.05,-0.0264,0.02336,-0.05731,0.05249,-0.12316,0.09732
2023-09-15,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.0,-0.0007564376726723054,0.0033705477553454613,0.0007564376726723054,2023-09-15,-0.03464,0.00653,0.05,0.013814735308820714,0.0033705477553454613,0.0,2023-09-15,-0.04539,0.02514,0.05,0.017458593818540313,0.02711871130142179,0.0,2023-09-15,-0.04872,0.06532,0.05,-0.04361,0.06009,-0.0619,0.16029,-0.08375,0.364
